customer_id,customer_segment
CUST01856,High txn count / Low avg value – Daily Spender
CUST01857,Low txn count / High avg value – Premium User
CUST01858,Low txn count / High avg value – Premium User
CUST01859,High txn count / Low avg value – Daily Spender
CUST01860,High txn count / Low avg value – Daily Spender
CUST01861,High txn count / Low avg value – Daily Spender
CUST01862,High Groceries/Fuel ratio – Household User
CUST01863,Low txn count / High avg value – Premium User
CUST01864,Low Activity – Dormant User
CUST01865,High txn count / Low avg value – Daily Spender
CUST01866,High Groceries/Fuel ratio – Household User
CUST01867,High Groceries/Fuel ratio – Household User
CUST01868,High Groceries/Fuel ratio – Household User
CUST01869,High txn count / Low avg value – Daily Spender
CUST01870,Low txn count / High avg value – Premium User
CUST01871,High Groceries/Fuel ratio – Household User
CUST01872,Low txn count / High avg value – Premium User
CUST01873,Low txn count / High avg value – Premium User
CUST01874,High txn count / Low avg value – Daily Spender
CUST01875,Low txn count / High avg value – Premium User
CUST01876,Low txn count / High avg value – Premium User
CUST01877,Low txn count / High avg value – Premium User
CUST01878,High txn count / Low avg value – Daily Spender
CUST01879,Low txn count / High avg value – Premium User
CUST01880,High txn count / Low avg value – Daily Spender
CUST01881,High Travel & Dining – Lifestyle User
CUST01882,High txn count / Low avg value – Daily Spender
CUST01883,High txn count / Low avg value – Daily Spender
CUST01884,High Groceries/Fuel ratio – Household User
CUST01885,Low txn count / High avg value – Premium User
CUST01886,High Groceries/Fuel ratio – Household User
CUST01887,High Groceries/Fuel ratio – Household User
CUST01888,High txn count / Low avg value – Daily Spender
CUST01889,Low txn count / High avg value – Premium User
CUST01890,High Groceries/Fuel ratio – Household User
CUST01891,Low txn count / High avg value – Premium User
CUST01892,Low txn count / High avg value – Premium User
CUST01893,High Groceries/Fuel ratio – Household User
CUST01894,Low txn count / High avg value – Premium User
CUST01895,High txn count / Low avg value – Daily Spender
CUST01896,High txn count / Low avg value – Daily Spender
CUST01897,High Groceries/Fuel ratio – Household User
CUST01898,High txn count / Low avg value – Daily Spender
CUST01899,High txn count / Low avg value – Daily Spender
CUST01900,Low txn count / High avg value – Premium User
CUST01901,High Groceries/Fuel ratio – Household User
CUST01902,High txn count / Low avg value – Daily Spender
CUST01903,High Groceries/Fuel ratio – Household User
CUST01904,High txn count / Low avg value – Daily Spender
CUST01905,High Groceries/Fuel ratio – Household User
CUST01906,High txn count / Low avg value – Daily Spender
CUST01907,High txn count / Low avg value – Daily Spender
CUST01908,High txn count / Low avg value – Daily Spender
CUST01909,High Groceries/Fuel ratio – Household User
CUST01910,High txn count / Low avg value – Daily Spender
CUST01911,Low txn count / High avg value – Premium User
CUST01912,Low Activity – Dormant User
CUST01913,High txn count / Low avg value – Daily Spender
CUST01914,Low txn count / High avg value – Premium User
CUST01915,High txn count / Low avg value – Daily Spender
CUST01916,High Travel & Dining – Lifestyle User
CUST01917,Low txn count / High avg value – Premium User
CUST01918,High txn count / Low avg value – Daily Spender
CUST01919,Low txn count / High avg value – Premium User
CUST01920,High txn count / Low avg value – Daily Spender
CUST01921,High Groceries/Fuel ratio – Household User
CUST01922,High txn count / Low avg value – Daily Spender
CUST01923,High txn count / Low avg value – Daily Spender
CUST01924,High txn count / Low avg value – Daily Spender
CUST01925,High Groceries/Fuel ratio – Household User
CUST01926,Low txn count / High avg value – Premium User
CUST01927,Low txn count / High avg value – Premium User
CUST01928,High txn count / Low avg value – Daily Spender
CUST01929,High Groceries/Fuel ratio – Household User
CUST01930,Low txn count / High avg value – Premium User
CUST01931,Low txn count / High avg value – Premium User
CUST01932,Low txn count / High avg value – Premium User
CUST01933,High txn count / Low avg value – Daily Spender
CUST01934,High txn count / Low avg value – Daily Spender
CUST01935,Low txn count / High avg value – Premium User
CUST01936,High txn count / Low avg value – Daily Spender
CUST01937,High Travel & Dining – Lifestyle User
CUST01938,Low txn count / High avg value – Premium User
CUST01939,High Groceries/Fuel ratio – Household User
CUST01940,High Groceries/Fuel ratio – Household User
CUST01941,High txn count / Low avg value – Daily Spender
CUST01942,High txn count / Low avg value – Daily Spender
CUST01943,High txn count / Low avg value – Daily Spender
CUST01944,High txn count / Low avg value – Daily Spender
CUST01945,Low txn count / High avg value – Premium User
CUST01946,Low txn count / High avg value – Premium User
CUST01947,High Groceries/Fuel ratio – Household User
CUST01948,High txn count / Low avg value – Daily Spender
CUST01949,Low txn count / High avg value – Premium User
CUST01950,High Groceries/Fuel ratio – Household User
CUST01951,High Groceries/Fuel ratio – Household User
CUST01952,Low txn count / High avg value – Premium User
CUST01953,High txn count / Low avg value – Daily Spender
CUST01954,High txn count / Low avg value – Daily Spender
CUST01955,High txn count / Low avg value – Daily Spender
CUST01956,High txn count / Low avg value – Daily Spender
CUST01957,Low txn count / High avg value – Premium User
CUST01958,High txn count / Low avg value – Daily Spender
CUST01959,High txn count / Low avg value – Daily Spender
CUST01960,High Groceries/Fuel ratio – Household User
CUST01961,Low txn count / High avg value – Premium User
CUST01962,Low txn count / High avg value – Premium User
CUST01963,High txn count / Low avg value – Daily Spender
CUST01964,Low txn count / High avg value – Premium User
CUST01965,Low txn count / High avg value – Premium User
CUST01966,High Groceries/Fuel ratio – Household User
CUST01967,High txn count / Low avg value – Daily Spender
CUST01968,High txn count / Low avg value – Daily Spender
CUST01969,High Groceries/Fuel ratio – Household User
CUST01970,High Groceries/Fuel ratio – Household User
CUST01971,High txn count / Low avg value – Daily Spender
CUST01972,High txn count / Low avg value – Daily Spender
CUST01973,Low txn count / High avg value – Premium User
CUST01974,Low Activity – Dormant User
CUST01975,Low txn count / High avg value – Premium User
CUST01976,High txn count / Low avg value – Daily Spender
CUST01977,High Groceries/Fuel ratio – Household User
CUST01978,Low txn count / High avg value – Premium User
CUST01979,High Travel & Dining – Lifestyle User
CUST01980,High Groceries/Fuel ratio – Household User
CUST01981,Low txn count / High avg value – Premium User
CUST01982,Low txn count / High avg value – Premium User
CUST01983,Low txn count / High avg value – Premium User
CUST01984,High Groceries/Fuel ratio – Household User
CUST01985,High Groceries/Fuel ratio – Household User
CUST01986,High txn count / Low avg value – Daily Spender
CUST01987,Low txn count / High avg value – Premium User
CUST01988,Low txn count / High avg value – Premium User
CUST01989,High txn count / Low avg value – Daily Spender
CUST01990,High txn count / Low avg value – Daily Spender
CUST01991,High Groceries/Fuel ratio – Household User
CUST01992,High txn count / Low avg value – Daily Spender
CUST01993,High Groceries/Fuel ratio – Household User
CUST01994,High txn count / Low avg value – Daily Spender
CUST01995,High txn count / Low avg value – Daily Spender
CUST01996,Low txn count / High avg value – Premium User
CUST01997,High Groceries/Fuel ratio – Household User
CUST01998,High Groceries/Fuel ratio – Household User
CUST01999,High txn count / Low avg value – Daily Spender
CUST02000,High txn count / Low avg value – Daily Spender
CUST02001,High Groceries/Fuel ratio – Household User
CUST02002,Low txn count / High avg value – Premium User
CUST02003,High Groceries/Fuel ratio – Household User
CUST02004,High txn count / Low avg value – Daily Spender
CUST02005,High txn count / Low avg value – Daily Spender
CUST02006,Low txn count / High avg value – Premium User
CUST02007,High txn count / Low avg value – Daily Spender
CUST02008,High Groceries/Fuel ratio – Household User
CUST02009,Low txn count / High avg value – Premium User
CUST02010,High Groceries/Fuel ratio – Household User
CUST02011,High Groceries/Fuel ratio – Household User
CUST02012,Low txn count / High avg value – Premium User
CUST02013,High Groceries/Fuel ratio – Household User
CUST02014,Low txn count / High avg value – Premium User
CUST02015,Low txn count / High avg value – Premium User
CUST02016,High txn count / Low avg value – Daily Spender
CUST02017,Low txn count / High avg value – Premium User
CUST02018,Low txn count / High avg value – Premium User
CUST02019,High txn count / Low avg value – Daily Spender
CUST02020,Low txn count / High avg value – Premium User
CUST02021,Low txn count / High avg value – Premium User
CUST02022,High txn count / Low avg value – Daily Spender
CUST02023,High Groceries/Fuel ratio – Household User
CUST02024,Low txn count / High avg value – Premium User
CUST02025,High Travel & Dining – Lifestyle User
CUST02026,Low Activity – Dormant User
CUST02027,High Travel & Dining – Lifestyle User
CUST02028,High txn count / Low avg value – Daily Spender
CUST02029,High txn count / Low avg value – Daily Spender
CUST02030,High Groceries/Fuel ratio – Household User
CUST02031,Low txn count / High avg value – Premium User
CUST02032,Low txn count / High avg value – Premium User
CUST02033,Low txn count / High avg value – Premium User
CUST02034,High txn count / Low avg value – Daily Spender
CUST02035,High txn count / Low avg value – Daily Spender
CUST02036,High Groceries/Fuel ratio – Household User
CUST02037,High Groceries/Fuel ratio – Household User
CUST02038,High Groceries/Fuel ratio – Household User
CUST02039,High txn count / Low avg value – Daily Spender
CUST02040,Low txn count / High avg value – Premium User
CUST02041,Low txn count / High avg value – Premium User
CUST02042,High Groceries/Fuel ratio – Household User
CUST02043,High Groceries/Fuel ratio – Household User
CUST02044,High txn count / Low avg value – Daily Spender
CUST02045,High txn count / Low avg value – Daily Spender
CUST02046,High Groceries/Fuel ratio – Household User
CUST02047,High txn count / Low avg value – Daily Spender
CUST02048,Low txn count / High avg value – Premium User
